Algorithm,Dataset,incl_attr,cons,reg_coef,sup_coef,c_assign_coef,n_cross_nw_coef,l2_coef,lr,n_layers,nheads,pool_type,isSemi,isAttn,clusters,micro_f1,macro_f1,nmi,nmi_h,S@5,S@10,S@20,S@50,S@100,nmi_h0,nmi_h1
SS-DCMultiplex,imdbc,True,True,0.001,0.1,1.0,0.001,0.0001,0.0005,1,4,-1,True,True,3,0.655593220338983,0.6544225370437978,0.21462076638292035,0.09680770202289625,0.614,0.6071,0.6,0.5899,0.5801,0.0748691849484551,0.09493613235947712
SS-DCMultiplex,imdbc,True,True,0.001,1.0,1.0,0.001,0.0001,0.001,1,1,-1,True,True,3,0.6691525423728814,0.6675001148228897,0.2092006077219673,0.15095091631622867,0.6198,0.6126,0.6051,0.5961,0.5875,0.08346109290555244,0.1374601853892302
SS-DCMultiplex,imdbc,True,True,0.001,0.1,1.0,0.001,0.0001,0.0005,1,1,True,True,3,0.6701694915254237,0.6710405902030555,0.20499173597687398,0.07660968511532189,0.6271,0.617,0.607,0.5977,0.589,0.12467290347006217,0.09692509878849825
SS-DCMultiplex,imdbc,True,True,0.001,0.1,1.0,0.001,0.0001,0.0005,1,2,True,True,3,0.6623728813559322,0.6601851072601062,0.21347013307367,0.10226293362521258,0.6256,0.6124,0.604,0.5951,0.5863,0.1249393447613098,0.09717641384392305
SS-DCMultiplex,imdbc,True,True,0.001,0.5,0.1,0.001,0.0001,0.0005,1,1,True,True,3,0.671864406779661,0.6721619747919193,0.2098980029788136,0.07585512363495842,0.6264,0.6187,0.6083,0.6001,0.5911,0.11081757292298326,0.06510036896960916
SS-DCMultiplex,imdbc,True,True,0.001,0.5,0.05,0.001,0.0001,0.0005,1,1,True,True,3,0.672542372881356,0.6726820300956136,0.21030150492929245,0.10517068802394779,0.6251,0.6152,0.6079,0.5988,0.5909,0.1260803120657264,0.11405238247755378
SS-DCMultiplex,imdbc,True,True,0.001,0.5,0.001,0.001,0.0001,0.0005,1,1,True,True,3,0.6738983050847458,0.6745033798463428,0.2092284788065671,0.10338341367701348,0.6228,0.6153,0.6073,0.5981,0.59,0.1303060266868729,0.10298430208595746
SS-DCMultiplex,imdbc,True,True,0.001,0.5,0.001,0.001,0.0001,0.005,1,1,True,True,3,0.6579661016949152,0.6568425619395222,0.20623899769514592,0.20478607111064334,0.6009,0.5903,0.5827,0.5756,0.5672,0.1509724576564617,0.2213462128809376
SS-DCMultiplex,imdbc,True,True,0.001,1.0,0.001,0.001,0.0001,0.0001,1,1,True,True,3,0.6457627118644068,0.6375247233869411,0.21043765481128895,0.01547760742954001,0.6296,0.62,0.6098,0.6008,0.5931,0.015130790747352421,0.015735142411088365
